hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-25,28,2017-01-29T00:00:00+00:00,validation,185,5,25,2,8,56,1,123,127.28571428571429,133.0,137.10714285714286,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-26,28,2017-01-30T00:00:00+00:00,validation,183,6,26,2,8,57,1,111,115.0,113.71428571428571,100.60714285714286,118,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-26,28,2017-01-30T00:00:00+00:00,validation,170,6,26,2,8,57,1,88,120.14285714285714,132.85714285714286,132.39285714285714,107,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-27,28,2017-01-31T00:00:00+00:00,validation,159,0,27,2,9,58,0,95,115.85714285714286,109.71428571428571,100.5,103,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-27,28,2017-01-31T00:00:00+00:00,validation,215,0,27,2,9,58,0,87,115.14285714285714,131.35714285714286,128.92857142857142,130,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-02-28,28,2017-02-01T00:00:00+00:00,validation,112,1,28,2,9,59,0,93,115.42857142857143,105.71428571428571,100.21428571428571,63,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-02-28,28,2017-02-01T00:00:00+00:00,validation,190,1,28,2,9,59,0,96,111.42857142857143,130.78571428571428,126.10714285714286,115,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-01,28,2017-02-02T00:00:00+00:00,validation,125,2,1,3,9,60,0,78,111.71428571428571,100.5,99.32142857142857,70,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-01,28,2017-02-02T00:00:00+00:00,validation,179,2,1,3,9,60,0,96,106.14285714285714,123.78571428571429,123.46428571428571,102,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-02,28,2017-02-03T00:00:00+00:00,validation,176,3,2,3,9,61,0,73,106.57142857142857,99.78571428571429,98.75,66,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-02,28,2017-02-03T00:00:00+00:00,validation,201,3,2,3,9,61,0,120,104.57142857142857,120.78571428571429,122.35714285714286,109,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-03,28,2017-02-04T00:00:00+00:00,validation,177,4,3,3,9,62,0,88,99.0,101.0,98.46428571428571,69,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-03,28,2017-02-04T00:00:00+00:00,validation,207,4,3,3,9,62,0,133,106.14285714285714,118.35714285714286,122.64285714285714,115,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-04,28,2017-02-05T00:00:00+00:00,validation,181,5,4,3,9,63,1,123,94.42857142857143,102.64285714285714,99.39285714285714,68,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-04,28,2017-02-05T00:00:00+00:00,validation,190,5,4,3,9,63,1,143,109.0,118.14285714285714,123.39285714285714,124,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-05,28,2017-02-06T00:00:00+00:00,validation,176,6,5,3,9,64,1,83,90.42857142857143,102.71428571428571,99.71428571428571,104,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-05,28,2017-02-06T00:00:00+00:00,validation,175,6,5,3,9,64,1,133,115.42857142857143,117.78571428571429,124.17857142857143,135,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-06,28,2017-02-07T00:00:00+00:00,validation,123,0,6,3,10,65,0,106,92.0,103.92857142857143,100.82142857142857,105,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-06,28,2017-02-07T00:00:00+00:00,validation,217,0,6,3,10,65,0,123,120.57142857142857,117.85714285714286,124.53571428571429,184,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-07,28,2017-02-08T00:00:00+00:00,validation,144,1,7,3,10,66,0,105,93.71428571428571,104.57142857142857,101.39285714285714,109,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-07,28,2017-02-08T00:00:00+00:00,validation,220,1,7,3,10,66,0,139,126.71428571428571,119.07142857142857,124.53571428571429,193,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-08,28,2017-02-09T00:00:00+00:00,validation,148,2,8,3,10,67,0,94,96.0,103.85714285714286,101.71428571428571,114,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-08,28,2017-02-09T00:00:00+00:00,validation,191,2,8,3,10,67,0,137,132.57142857142858,119.35714285714286,125.07142857142857,161,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-09,28,2017-02-10T00:00:00+00:00,validation,172,3,9,3,10,68,0,99,99.71428571428571,103.14285714285714,102.03571428571429,141,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-09,28,2017-02-10T00:00:00+00:00,validation,186,3,9,3,10,68,0,159,138.14285714285714,121.35714285714286,126.64285714285714,160,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-10,28,2017-02-11T00:00:00+00:00,validation,181,4,10,3,10,69,0,113,103.28571428571429,101.14285714285714,103.53571428571429,144,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-10,28,2017-02-11T00:00:00+00:00,validation,212,4,10,3,10,69,0,176,144.28571428571428,125.21428571428571,128.53571428571428,204,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-11,28,2017-02-12T00:00:00+00:00,validation,174,5,11,3,10,70,1,128,104.0,99.21428571428571,104.46428571428571,155,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-11,28,2017-02-12T00:00:00+00:00,validation,223,5,11,3,10,70,1,174,148.71428571428572,128.85714285714286,130.92857142857142,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-12,28,2017-02-13T00:00:00+00:00,validation,140,6,12,3,10,71,1,90,105.0,97.71428571428571,105.71428571428571,135,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-12,28,2017-02-13T00:00:00+00:00,validation,191,6,12,3,10,71,1,174,154.57142857142858,135.0,133.92857142857142,171,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-13,28,2017-02-14T00:00:00+00:00,validation,166,0,13,3,11,72,0,137,109.42857142857143,100.71428571428571,105.21428571428571,148,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-13,28,2017-02-14T00:00:00+00:00,validation,169,0,13,3,11,72,0,206,166.42857142857142,143.5,137.42857142857142,127,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-14,28,2017-02-15T00:00:00+00:00,validation,173,1,14,3,11,73,0,162,117.57142857142857,105.64285714285714,105.67857142857143,136,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-14,28,2017-02-15T00:00:00+00:00,validation,208,1,14,3,11,73,0,214,177.14285714285714,151.92857142857142,141.35714285714286,155,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-15,28,2017-02-16T00:00:00+00:00,validation,170,2,15,3,11,74,0,153,126.0,111.0,105.75,144,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-15,28,2017-02-16T00:00:00+00:00,validation,220,2,15,3,11,74,0,222,189.28571428571428,160.92857142857142,142.35714285714286,179,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-16,28,2017-02-17T00:00:00+00:00,validation,182,3,16,3,11,75,0,148,133.0,116.35714285714286,108.07142857142857,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-16,28,2017-02-17T00:00:00+00:00,validation,217,3,16,3,11,75,0,209,196.42857142857142,167.28571428571428,144.03571428571428,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-17,28,2017-02-18T00:00:00+00:00,validation,179,4,17,3,11,76,0,149,138.14285714285714,120.71428571428571,110.85714285714286,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-17,28,2017-02-18T00:00:00+00:00,validation,220,4,17,3,11,76,0,201,200.0,172.14285714285714,145.25,199,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-18,28,2017-02-19T00:00:00+00:00,validation,156,5,18,3,11,77,1,177,145.14285714285714,124.57142857142857,113.60714285714286,134,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-18,28,2017-02-19T00:00:00+00:00,validation,226,5,18,3,11,77,1,199,203.57142857142858,176.14285714285714,147.14285714285714,204,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-19,28,2017-02-20T00:00:00+00:00,validation,154,6,19,3,11,78,1,154,154.28571428571428,129.64285714285714,116.17857142857143,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-19,28,2017-02-20T00:00:00+00:00,validation,223,6,19,3,11,78,1,169,202.85714285714286,178.71428571428572,148.25,190,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-20,28,2017-02-21T00:00:00+00:00,validation,170,0,20,3,12,79,0,140,154.71428571428572,132.07142857142858,118.0,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-20,28,2017-02-21T00:00:00+00:00,validation,219,0,20,3,12,79,0,187,200.14285714285714,183.28571428571428,150.57142857142858,188,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-21,28,2017-02-22T00:00:00+00:00,validation,179,1,21,3,12,80,0,143,152.0,134.78571428571428,119.67857142857143,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-21,28,2017-02-22T00:00:00+00:00,validation,216,1,21,3,12,80,0,191,196.85714285714286,187.0,153.03571428571428,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-22,28,2017-02-23T00:00:00+00:00,validation,178,2,22,3,12,81,0,163,153.42857142857142,139.71428571428572,121.78571428571429,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-22,28,2017-02-23T00:00:00+00:00,validation,184,2,22,3,12,81,0,226,197.42857142857142,193.35714285714286,156.35714285714286,156,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-23,28,2017-02-24T00:00:00+00:00,validation,150,3,23,3,12,82,0,167,156.14285714285714,144.57142857142858,123.85714285714286,133,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-23,28,2017-02-24T00:00:00+00:00,validation,198,3,23,3,12,82,0,207,197.14285714285714,196.78571428571428,159.07142857142858,164,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-24,28,2017-02-25T00:00:00+00:00,validation,150,4,24,3,12,83,0,164,158.28571428571428,148.21428571428572,124.67857142857143,160,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-24,28,2017-02-25T00:00:00+00:00,validation,222,4,24,3,12,83,0,139,188.28571428571428,194.14285714285714,159.67857142857142,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-25,28,2017-02-26T00:00:00+00:00,validation,175,5,25,3,12,84,1,184,159.28571428571428,152.21428571428572,125.71428571428571,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-25,28,2017-02-26T00:00:00+00:00,validation,225,5,25,3,12,84,1,185,186.28571428571428,194.92857142857142,161.89285714285714,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-26,28,2017-02-27T00:00:00+00:00,validation,139,6,26,3,12,85,1,183,163.42857142857142,158.85714285714286,128.28571428571428,130,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-26,28,2017-02-27T00:00:00+00:00,validation,166,6,26,3,12,85,1,170,186.42857142857142,194.64285714285714,164.82142857142858,163,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-27,28,2017-02-28T00:00:00+00:00,validation,147,0,27,3,13,86,0,159,166.14285714285714,160.42857142857142,130.57142857142858,128,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-27,28,2017-02-28T00:00:00+00:00,validation,214,0,27,3,13,86,0,215,190.42857142857142,195.28571428571428,169.39285714285714,204,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-28,28,2017-03-01T00:00:00+00:00,validation,154,1,28,3,13,87,0,112,161.71428571428572,156.85714285714286,131.25,124,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-28,28,2017-03-01T00:00:00+00:00,validation,215,1,28,3,13,87,0,190,190.28571428571428,193.57142857142858,172.75,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-29,28,2017-03-02T00:00:00+00:00,validation,161,2,29,3,13,88,0,125,156.28571428571428,154.85714285714286,132.92857142857142,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-29,28,2017-03-02T00:00:00+00:00,validation,197,2,29,3,13,88,0,179,183.57142857142858,190.5,175.71428571428572,165,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-30,28,2017-03-03T00:00:00+00:00,validation,167,3,30,3,13,89,0,176,157.57142857142858,156.85714285714286,136.60714285714286,114,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-30,28,2017-03-03T00:00:00+00:00,validation,217,3,30,3,13,89,0,201,182.71428571428572,189.92857142857142,178.60714285714286,197,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-31,28,2017-03-04T00:00:00+00:00,validation,172,4,31,3,13,90,0,177,159.42857142857142,158.85714285714286,139.78571428571428,115,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-31,28,2017-03-04T00:00:00+00:00,validation,212,4,31,3,13,90,0,207,192.42857142857142,190.35714285714286,181.25,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-01,28,2017-03-05T00:00:00+00:00,validation,161,5,1,4,13,91,1,181,159.0,159.14285714285714,141.85714285714286,118,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-01,28,2017-03-05T00:00:00+00:00,validation,215,5,1,4,13,91,1,190,193.14285714285714,189.71428571428572,182.92857142857142,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-02,28,2017-03-06T00:00:00+00:00,validation,149,6,2,4,13,92,1,176,158.0,160.71428571428572,145.17857142857142,114,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-02,28,2017-03-06T00:00:00+00:00,validation,189,6,2,4,13,92,1,175,193.85714285714286,190.14285714285714,184.42857142857142,184,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-03,28,2017-03-07T00:00:00+00:00,validation,155,0,3,4,14,93,0,123,152.85714285714286,159.5,145.78571428571428,104,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-03,28,2017-03-07T00:00:00+00:00,validation,223,0,3,4,14,93,0,217,194.14285714285714,192.28571428571428,187.78571428571428,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-04,28,2017-03-08T00:00:00+00:00,validation,139,1,4,4,14,94,0,144,157.42857142857142,159.57142857142858,147.17857142857142,90,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-04,28,2017-03-08T00:00:00+00:00,validation,218,1,4,4,14,94,0,220,198.42857142857142,194.35714285714286,190.67857142857142,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-05,28,2017-03-09T00:00:00+00:00,validation,179,2,5,4,14,95,0,148,160.71428571428572,158.5,149.10714285714286,151,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-05,28,2017-03-09T00:00:00+00:00,validation,215,2,5,4,14,95,0,191,200.14285714285714,191.85714285714286,192.60714285714286,197,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-06,28,2017-03-10T00:00:00+00:00,test,178,3,6,4,14,96,0,172,160.14285714285714,158.85714285714286,151.71428571428572,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-06,28,2017-03-10T00:00:00+00:00,test,222,3,6,4,14,96,0,186,198.0,190.35714285714286,193.57142857142858,211,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-07,28,2017-03-11T00:00:00+00:00,test,157,4,7,4,14,97,0,181,160.71428571428572,160.07142857142858,154.14285714285714,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-07,28,2017-03-11T00:00:00+00:00,test,215,4,7,4,14,97,0,212,198.71428571428572,195.57142857142858,194.85714285714286,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-08,28,2017-03-12T00:00:00+00:00,test,180,5,8,4,14,98,1,174,159.71428571428572,159.35714285714286,155.78571428571428,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-08,28,2017-03-12T00:00:00+00:00,test,218,5,8,4,14,98,1,223,203.42857142857142,198.28571428571428,196.60714285714286,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-09,28,2017-03-13T00:00:00+00:00,test,159,6,9,4,14,99,1,140,154.57142857142858,156.28571428571428,157.57142857142858,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-09,28,2017-03-13T00:00:00+00:00,test,197,6,9,4,14,99,1,191,205.71428571428572,199.78571428571428,197.21428571428572,208,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-10,28,2017-03-14T00:00:00+00:00,test,154,0,10,4,15,100,0,166,160.71428571428572,156.78571428571428,158.60714285714286,119,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-10,28,2017-03-14T00:00:00+00:00,test,219,0,10,4,15,100,0,169,198.85714285714286,196.5,195.89285714285714,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-11,28,2017-03-15T00:00:00+00:00,test,178,1,11,4,15,101,0,173,164.85714285714286,161.14285714285714,159.0,129,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-11,28,2017-03-15T00:00:00+00:00,test,218,1,11,4,15,101,0,208,197.14285714285714,197.78571428571428,195.67857142857142,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-12,28,2017-03-16T00:00:00+00:00,test,173,2,12,4,15,102,0,170,168.0,164.35714285714286,159.60714285714286,136,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-12,28,2017-03-16T00:00:00+00:00,test,210,2,12,4,15,102,0,220,201.28571428571428,200.71428571428572,195.60714285714286,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-13,28,2017-03-17T00:00:00+00:00,test,179,3,13,4,15,103,0,182,169.42857142857142,164.78571428571428,160.82142857142858,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-13,28,2017-03-17T00:00:00+00:00,test,224,3,13,4,15,103,0,217,205.71428571428572,201.85714285714286,195.89285714285714,224,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-14,28,2017-03-18T00:00:00+00:00,test,182,4,14,4,15,104,0,179,169.14285714285714,164.92857142857142,161.89285714285714,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-14,28,2017-03-18T00:00:00+00:00,test,223,4,14,4,15,104,0,220,206.85714285714286,202.78571428571428,196.57142857142858,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-15,28,2017-03-19T00:00:00+00:00,test,166,5,15,4,15,105,1,156,166.57142857142858,163.14285714285714,161.14285714285714,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-15,28,2017-03-19T00:00:00+00:00,test,213,5,15,4,15,105,1,226,207.28571428571428,205.35714285714286,197.53571428571428,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-16,28,2017-03-20T00:00:00+00:00,test,151,6,16,4,15,106,1,154,168.57142857142858,161.57142857142858,161.14285714285714,139,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-16,28,2017-03-20T00:00:00+00:00,test,217,6,16,4,15,106,1,223,211.85714285714286,208.78571428571428,199.46428571428572,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-17,28,2017-03-21T00:00:00+00:00,test,147,0,17,4,16,107,0,170,169.14285714285714,164.92857142857142,162.21428571428572,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-17,28,2017-03-21T00:00:00+00:00,test,208,0,17,4,16,107,0,219,219.0,208.92857142857142,200.60714285714286,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-18,28,2017-03-22T00:00:00+00:00,test,145,1,18,4,16,108,0,179,170.0,167.42857142857142,163.5,128,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-18,28,2017-03-22T00:00:00+00:00,test,195,1,18,4,16,108,0,216,220.14285714285714,208.64285714285714,201.5,154,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-19,28,2017-03-23T00:00:00+00:00,test,138,2,19,4,16,109,0,178,171.14285714285714,169.57142857142858,164.03571428571428,135,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-19,28,2017-03-23T00:00:00+00:00,test,217,2,19,4,16,109,0,184,215.0,208.14285714285714,200.0,182,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-20,28,2017-03-24T00:00:00+00:00,test,144,3,20,4,16,110,0,150,166.57142857142858,168.0,163.42857142857142,135,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-20,28,2017-03-24T00:00:00+00:00,test,223,3,20,4,16,110,0,198,212.28571428571428,209.0,199.67857142857142,208,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-21,28,2017-03-25T00:00:00+00:00,test,138,4,21,4,16,111,0,150,162.42857142857142,165.78571428571428,162.92857142857142,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-21,28,2017-03-25T00:00:00+00:00,test,218,4,21,4,16,111,0,222,212.57142857142858,209.71428571428572,202.64285714285714,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-22,28,2017-03-26T00:00:00+00:00,test,177,5,22,4,16,112,1,175,165.14285714285714,165.85714285714286,162.60714285714286,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-22,28,2017-03-26T00:00:00+00:00,test,220,5,22,4,16,112,1,225,212.42857142857142,209.85714285714286,204.07142857142858,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-23,28,2017-03-27T00:00:00+00:00,test,176,6,23,4,16,113,1,139,163.0,165.78571428571428,161.03571428571428,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-23,28,2017-03-27T00:00:00+00:00,test,189,6,23,4,16,113,1,166,204.28571428571428,208.07142857142858,203.92857142857142,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-24,28,2017-03-28T00:00:00+00:00,test,158,0,24,4,17,114,0,147,159.71428571428572,164.42857142857142,160.60714285714286,155,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-24,28,2017-03-28T00:00:00+00:00,test,222,0,24,4,17,114,0,214,203.57142857142858,211.28571428571428,203.89285714285714,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-25,28,2017-03-29T00:00:00+00:00,test,173,1,25,4,17,115,0,154,156.14285714285714,163.07142857142858,162.10714285714286,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-25,28,2017-03-29T00:00:00+00:00,test,217,1,25,4,17,115,0,215,203.42857142857142,211.78571428571428,204.78571428571428,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-26,28,2017-03-30T00:00:00+00:00,test,181,2,26,4,17,116,0,161,153.71428571428572,162.42857142857142,163.39285714285714,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-26,28,2017-03-30T00:00:00+00:00,test,222,2,26,4,17,116,0,197,205.28571428571428,210.14285714285714,205.42857142857142,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-27,28,2017-03-31T00:00:00+00:00,test,170,3,27,4,17,117,0,167,156.14285714285714,161.35714285714286,163.07142857142858,139,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-27,28,2017-03-31T00:00:00+00:00,test,221,3,27,4,17,117,0,217,208.0,210.14285714285714,206.0,182,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-28,28,2017-04-01T00:00:00+00:00,test,183,4,28,4,17,118,0,172,159.28571428571428,160.85714285714286,162.89285714285714,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-28,28,2017-04-01T00:00:00+00:00,test,224,4,28,4,17,118,0,212,206.57142857142858,209.57142857142858,206.17857142857142,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-29,28,2017-04-02T00:00:00+00:00,test,183,5,29,4,17,119,1,161,157.28571428571428,161.21428571428572,162.17857142857142,143,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-29,28,2017-04-02T00:00:00+00:00,test,224,5,29,4,17,119,1,215,205.14285714285714,208.78571428571428,207.07142857142858,202,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-30,28,2017-04-03T00:00:00+00:00,test,183,6,30,4,17,120,1,149,158.71428571428572,160.85714285714286,161.21428571428572,147,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-30,28,2017-04-03T00:00:00+00:00,test,217,6,30,4,17,120,1,189,208.42857142857142,206.35714285714286,207.57142857142858,208,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-01,28,2017-04-04T00:00:00+00:00,test,172,0,1,5,18,121,0,155,159.85714285714286,159.78571428571428,162.35714285714286,151,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-01,28,2017-04-04T00:00:00+00:00,test,202,0,1,5,18,121,0,223,209.71428571428572,206.64285714285714,207.78571428571428,175,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-02,28,2017-04-05T00:00:00+00:00,test,157,1,2,5,18,122,0,139,157.71428571428572,156.92857142857142,162.17857142857142,133,
