hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_1,demand_lag_7,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-10,1,2017-03-10T00:00:00+00:00,validation,212,4,10,3,10,69,0,186,207,139,176,198.0,190.35714285714286,193.57142857142858,211,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-11,1,2017-03-11T00:00:00+00:00,validation,174,5,11,3,10,70,1,181,181,184,128,160.71428571428572,160.07142857142858,154.14285714285714,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-11,1,2017-03-11T00:00:00+00:00,validation,223,5,11,3,10,70,1,212,190,185,174,198.71428571428572,195.57142857142858,194.85714285714286,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-12,1,2017-03-12T00:00:00+00:00,validation,140,6,12,3,10,71,1,174,176,183,90,159.71428571428572,159.35714285714286,155.78571428571428,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-12,1,2017-03-12T00:00:00+00:00,validation,191,6,12,3,10,71,1,223,175,170,174,203.42857142857142,198.28571428571428,196.60714285714286,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-13,1,2017-03-13T00:00:00+00:00,validation,166,0,13,3,11,72,0,140,123,159,137,154.57142857142858,156.28571428571428,157.57142857142858,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-13,1,2017-03-13T00:00:00+00:00,validation,169,0,13,3,11,72,0,191,217,215,206,205.71428571428572,199.78571428571428,197.21428571428572,170,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-14,1,2017-03-14T00:00:00+00:00,validation,173,1,14,3,11,73,0,166,144,112,162,160.71428571428572,156.78571428571428,158.60714285714286,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-14,1,2017-03-14T00:00:00+00:00,validation,208,1,14,3,11,73,0,169,220,190,214,198.85714285714286,196.5,195.89285714285714,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-15,1,2017-03-15T00:00:00+00:00,validation,170,2,15,3,11,74,0,173,148,125,153,164.85714285714286,161.14285714285714,159.0,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-15,1,2017-03-15T00:00:00+00:00,validation,220,2,15,3,11,74,0,208,191,179,222,197.14285714285714,197.78571428571428,195.67857142857142,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-16,1,2017-03-16T00:00:00+00:00,validation,182,3,16,3,11,75,0,170,172,176,148,168.0,164.35714285714286,159.60714285714286,181,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-16,1,2017-03-16T00:00:00+00:00,validation,217,3,16,3,11,75,0,220,186,201,209,201.28571428571428,200.71428571428572,195.60714285714286,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-17,1,2017-03-17T00:00:00+00:00,validation,179,4,17,3,11,76,0,182,181,177,149,169.42857142857142,164.78571428571428,160.82142857142858,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-17,1,2017-03-17T00:00:00+00:00,validation,220,4,17,3,11,76,0,217,212,207,201,205.71428571428572,201.85714285714286,195.89285714285714,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-18,1,2017-03-18T00:00:00+00:00,validation,156,5,18,3,11,77,1,179,174,181,177,169.14285714285714,164.92857142857142,161.89285714285714,158,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-18,1,2017-03-18T00:00:00+00:00,validation,226,5,18,3,11,77,1,220,223,190,199,206.85714285714286,202.78571428571428,196.57142857142858,226,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-19,1,2017-03-19T00:00:00+00:00,validation,154,6,19,3,11,78,1,156,140,176,154,166.57142857142858,163.14285714285714,161.14285714285714,151,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-19,1,2017-03-19T00:00:00+00:00,validation,223,6,19,3,11,78,1,226,191,175,169,207.28571428571428,205.35714285714286,197.53571428571428,224,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-20,1,2017-03-20T00:00:00+00:00,validation,170,0,20,3,12,79,0,154,166,123,140,168.57142857142858,161.57142857142858,161.14285714285714,161,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-20,1,2017-03-20T00:00:00+00:00,validation,219,0,20,3,12,79,0,223,169,217,187,211.85714285714286,208.78571428571428,199.46428571428572,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-21,1,2017-03-21T00:00:00+00:00,validation,179,1,21,3,12,80,0,170,173,144,143,169.14285714285714,164.92857142857142,162.21428571428572,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-21,1,2017-03-21T00:00:00+00:00,validation,216,1,21,3,12,80,0,219,208,220,191,219.0,208.92857142857142,200.60714285714286,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-22,1,2017-03-22T00:00:00+00:00,validation,178,2,22,3,12,81,0,179,170,148,163,170.0,167.42857142857142,163.5,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-22,1,2017-03-22T00:00:00+00:00,validation,184,2,22,3,12,81,0,216,220,191,226,220.14285714285714,208.64285714285714,201.5,183,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-23,1,2017-03-23T00:00:00+00:00,validation,150,3,23,3,12,82,0,178,182,172,167,171.14285714285714,169.57142857142858,164.03571428571428,146,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-23,1,2017-03-23T00:00:00+00:00,validation,198,3,23,3,12,82,0,184,217,186,207,215.0,208.14285714285714,200.0,198,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-24,1,2017-03-24T00:00:00+00:00,validation,150,4,24,3,12,83,0,150,179,181,164,166.57142857142858,168.0,163.42857142857142,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-24,1,2017-03-24T00:00:00+00:00,validation,222,4,24,3,12,83,0,198,220,212,139,212.28571428571428,209.0,199.67857142857142,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-25,1,2017-03-25T00:00:00+00:00,validation,175,5,25,3,12,84,1,150,156,174,184,162.42857142857142,165.78571428571428,162.92857142857142,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-25,1,2017-03-25T00:00:00+00:00,validation,225,5,25,3,12,84,1,222,226,223,185,212.57142857142858,209.71428571428572,202.64285714285714,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-26,1,2017-03-26T00:00:00+00:00,validation,139,6,26,3,12,85,1,175,154,140,183,165.14285714285714,165.85714285714286,162.60714285714286,139,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-26,1,2017-03-26T00:00:00+00:00,validation,166,6,26,3,12,85,1,225,223,191,170,212.42857142857142,209.85714285714286,204.07142857142858,165,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-27,1,2017-03-27T00:00:00+00:00,validation,147,0,27,3,13,86,0,139,170,166,159,163.0,165.78571428571428,161.03571428571428,146,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-27,1,2017-03-27T00:00:00+00:00,validation,214,0,27,3,13,86,0,166,219,169,215,204.28571428571428,208.07142857142858,203.92857142857142,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-28,1,2017-03-28T00:00:00+00:00,validation,154,1,28,3,13,87,0,147,179,173,112,159.71428571428572,164.42857142857142,160.60714285714286,148,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-28,1,2017-03-28T00:00:00+00:00,validation,215,1,28,3,13,87,0,214,216,208,190,203.57142857142858,211.28571428571428,203.89285714285714,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-29,1,2017-03-29T00:00:00+00:00,validation,161,2,29,3,13,88,0,154,178,170,125,156.14285714285714,163.07142857142858,162.10714285714286,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-29,1,2017-03-29T00:00:00+00:00,validation,197,2,29,3,13,88,0,215,184,220,179,203.42857142857142,211.78571428571428,204.78571428571428,188,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-30,1,2017-03-30T00:00:00+00:00,validation,167,3,30,3,13,89,0,161,150,182,176,153.71428571428572,162.42857142857142,163.39285714285714,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-30,1,2017-03-30T00:00:00+00:00,validation,217,3,30,3,13,89,0,197,198,217,201,205.28571428571428,210.14285714285714,205.42857142857142,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-31,1,2017-03-31T00:00:00+00:00,validation,172,4,31,3,13,90,0,167,150,179,177,156.14285714285714,161.35714285714286,163.07142857142858,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-31,1,2017-03-31T00:00:00+00:00,validation,212,4,31,3,13,90,0,217,222,220,207,208.0,210.14285714285714,206.0,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-01,1,2017-04-01T00:00:00+00:00,validation,161,5,1,4,13,91,1,172,175,156,181,159.28571428571428,160.85714285714286,162.89285714285714,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-01,1,2017-04-01T00:00:00+00:00,validation,215,5,1,4,13,91,1,212,225,226,190,206.57142857142858,209.57142857142858,206.17857142857142,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-02,1,2017-04-02T00:00:00+00:00,validation,149,6,2,4,13,92,1,161,139,154,176,157.28571428571428,161.21428571428572,162.17857142857142,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-02,1,2017-04-02T00:00:00+00:00,validation,189,6,2,4,13,92,1,215,166,223,175,205.14285714285714,208.78571428571428,207.07142857142858,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-03,1,2017-04-03T00:00:00+00:00,validation,155,0,3,4,14,93,0,149,147,170,123,158.71428571428572,160.85714285714286,161.21428571428572,164,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-03,1,2017-04-03T00:00:00+00:00,validation,223,0,3,4,14,93,0,189,214,219,217,208.42857142857142,206.35714285714286,207.57142857142858,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-04,1,2017-04-04T00:00:00+00:00,validation,139,1,4,4,14,94,0,155,154,179,144,159.85714285714286,159.78571428571428,162.35714285714286,139,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-04,1,2017-04-04T00:00:00+00:00,validation,218,1,4,4,14,94,0,223,215,216,220,209.71428571428572,206.64285714285714,207.78571428571428,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-05,1,2017-04-05T00:00:00+00:00,validation,179,2,5,4,14,95,0,139,161,178,148,157.71428571428572,156.92857142857142,162.17857142857142,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-05,1,2017-04-05T00:00:00+00:00,validation,215,2,5,4,14,95,0,218,197,184,191,210.14285714285714,206.78571428571428,207.71428571428572,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-06,1,2017-04-06T00:00:00+00:00,test,178,3,6,4,14,96,0,179,167,150,172,160.28571428571428,157.0,163.28571428571428,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-06,1,2017-04-06T00:00:00+00:00,test,222,3,6,4,14,96,0,215,217,198,186,212.71428571428572,209.0,208.57142857142858,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-07,1,2017-04-07T00:00:00+00:00,test,157,4,7,4,14,97,0,178,172,150,181,161.85714285714286,159.0,163.5,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-07,1,2017-04-07T00:00:00+00:00,test,215,4,7,4,14,97,0,222,212,222,212,213.42857142857142,210.71428571428572,209.85714285714286,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-08,1,2017-04-08T00:00:00+00:00,test,180,5,8,4,14,98,1,157,161,175,174,159.71428571428572,159.5,162.64285714285714,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-08,1,2017-04-08T00:00:00+00:00,test,218,5,8,4,14,98,1,215,215,225,223,213.85714285714286,210.21428571428572,209.96428571428572,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-09,1,2017-04-09T00:00:00+00:00,test,159,6,9,4,14,99,1,180,149,139,140,162.42857142857142,159.85714285714286,162.85714285714286,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-09,1,2017-04-09T00:00:00+00:00,test,197,6,9,4,14,99,1,218,189,166,191,214.28571428571428,209.71428571428572,209.78571428571428,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-10,1,2017-04-10T00:00:00+00:00,test,154,0,10,4,15,100,0,159,155,147,166,163.85714285714286,161.28571428571428,163.53571428571428,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-10,1,2017-04-10T00:00:00+00:00,test,219,0,10,4,15,100,0,197,223,214,169,215.42857142857142,211.92857142857142,210.0,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-11,1,2017-04-11T00:00:00+00:00,test,178,1,11,4,15,101,0,154,139,154,173,163.71428571428572,161.78571428571428,163.10714285714286,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-11,1,2017-04-11T00:00:00+00:00,test,218,1,11,4,15,101,0,219,218,215,208,214.85714285714286,212.28571428571428,211.78571428571428,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-12,1,2017-04-12T00:00:00+00:00,test,173,2,12,4,15,102,0,178,179,161,170,169.28571428571428,163.5,163.28571428571428,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-12,1,2017-04-12T00:00:00+00:00,test,210,2,12,4,15,102,0,218,215,197,220,214.85714285714286,212.5,212.14285714285714,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-13,1,2017-04-13T00:00:00+00:00,test,179,3,13,4,15,103,0,173,178,167,182,168.42857142857142,164.35714285714286,163.39285714285714,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-13,1,2017-04-13T00:00:00+00:00,test,224,3,13,4,15,103,0,210,222,217,217,214.14285714285714,213.42857142857142,211.78571428571428,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-14,1,2017-04-14T00:00:00+00:00,test,182,4,14,4,15,104,0,179,157,172,179,168.57142857142858,165.21428571428572,163.28571428571428,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-14,1,2017-04-14T00:00:00+00:00,test,223,4,14,4,15,104,0,224,215,212,220,214.42857142857142,213.92857142857142,212.03571428571428,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-15,1,2017-04-15T00:00:00+00:00,test,166,5,15,4,15,105,1,182,180,161,156,172.14285714285714,165.92857142857142,163.39285714285714,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-15,1,2017-04-15T00:00:00+00:00,test,213,5,15,4,15,105,1,223,218,215,226,215.57142857142858,214.71428571428572,212.14285714285714,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-16,1,2017-04-16T00:00:00+00:00,test,151,6,16,4,15,106,1,166,159,149,154,170.14285714285714,166.28571428571428,163.75,150,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-16,1,2017-04-16T00:00:00+00:00,test,217,6,16,4,15,106,1,213,197,189,223,214.85714285714286,214.57142857142858,211.67857142857142,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-17,1,2017-04-17T00:00:00+00:00,test,147,0,17,4,16,107,0,151,154,155,170,169.0,166.42857142857142,163.64285714285714,141,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-17,1,2017-04-17T00:00:00+00:00,test,208,0,17,4,16,107,0,217,219,223,219,217.71428571428572,216.57142857142858,211.46428571428572,208,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-18,1,2017-04-18T00:00:00+00:00,test,145,1,18,4,16,108,0,147,178,139,179,168.0,165.85714285714286,162.82142857142858,138,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-18,1,2017-04-18T00:00:00+00:00,test,195,1,18,4,16,108,0,208,218,218,216,216.14285714285714,215.5,211.07142857142858,192,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-19,1,2017-04-19T00:00:00+00:00,test,138,2,19,4,16,109,0,145,173,179,178,163.28571428571428,166.28571428571428,161.60714285714286,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-19,1,2017-04-19T00:00:00+00:00,test,217,2,19,4,16,109,0,195,210,215,184,212.85714285714286,213.85714285714286,210.32142857142858,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-20,1,2017-04-20T00:00:00+00:00,test,144,3,20,4,16,110,0,138,179,178,150,158.28571428571428,163.35714285714286,160.17857142857142,138,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-20,1,2017-04-20T00:00:00+00:00,test,223,3,20,4,16,110,0,217,224,222,198,213.85714285714286,214.0,211.5,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-21,1,2017-04-21T00:00:00+00:00,test,138,4,21,4,16,111,0,144,182,157,150,153.28571428571428,160.92857142857142,159.96428571428572,133,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-21,1,2017-04-21T00:00:00+00:00,test,218,4,21,4,16,111,0,223,223,215,222,213.71428571428572,214.07142857142858,212.39285714285714,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-22,1,2017-04-22T00:00:00+00:00,test,177,5,22,4,16,112,1,138,166,180,175,147.0,159.57142857142858,159.53571428571428,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-22,1,2017-04-22T00:00:00+00:00,test,220,5,22,4,16,112,1,218,213,218,225,213.0,214.28571428571428,212.25,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-23,1,2017-04-23T00:00:00+00:00,test,176,6,23,4,16,113,1,177,151,159,139,148.57142857142858,159.35714285714286,159.60714285714286,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-23,1,2017-04-23T00:00:00+00:00,test,189,6,23,4,16,113,1,220,217,197,166,214.0,214.42857142857142,212.07142857142858,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-24,1,2017-04-24T00:00:00+00:00,test,158,0,24,4,17,114,0,176,147,154,147,152.14285714285714,160.57142857142858,160.92857142857142,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-24,1,2017-04-24T00:00:00+00:00,test,222,0,24,4,17,114,0,189,208,219,214,210.0,213.85714285714286,212.89285714285714,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-25,1,2017-04-25T00:00:00+00:00,test,173,1,25,4,17,115,0,158,145,178,154,153.71428571428572,160.85714285714286,161.32142857142858,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-25,1,2017-04-25T00:00:00+00:00,test,217,1,25,4,17,115,0,222,195,218,215,212.0,214.07142857142858,213.17857142857142,217,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-26,1,2017-04-26T00:00:00+00:00,test,181,2,26,4,17,116,0,173,138,173,161,157.71428571428572,160.5,162.0,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-26,1,2017-04-26T00:00:00+00:00,test,222,2,26,4,17,116,0,217,217,210,197,215.14285714285714,214.0,213.25,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-27,1,2017-04-27T00:00:00+00:00,test,170,3,27,4,17,117,0,181,144,179,167,163.85714285714286,161.07142857142858,162.71428571428572,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-27,1,2017-04-27T00:00:00+00:00,test,221,3,27,4,17,117,0,222,223,224,217,215.85714285714286,214.85714285714286,214.14285714285714,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-28,1,2017-04-28T00:00:00+00:00,test,183,4,28,4,17,118,0,170,138,182,172,167.57142857142858,160.42857142857142,162.82142857142858,179,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-28,1,2017-04-28T00:00:00+00:00,test,224,4,28,4,17,118,0,221,218,223,212,215.57142857142858,214.64285714285714,214.28571428571428,224,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-29,1,2017-04-29T00:00:00+00:00,test,183,5,29,4,17,119,1,183,177,166,161,174.0,160.5,163.21428571428572,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-29,1,2017-04-29T00:00:00+00:00,test,224,5,29,4,17,119,1,224,220,213,215,216.42857142857142,214.71428571428572,214.71428571428572,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-30,1,2017-04-30T00:00:00+00:00,test,183,6,30,4,17,120,1,183,176,151,149,174.85714285714286,161.71428571428572,164.0,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-30,1,2017-04-30T00:00:00+00:00,test,217,6,30,4,17,120,1,224,189,217,189,217.0,215.5,215.03571428571428,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-01,1,2017-05-01T00:00:00+00:00,test,172,0,1,5,18,121,0,183,158,147,155,175.85714285714286,164.0,165.21428571428572,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-01,1,2017-05-01T00:00:00+00:00,test,202,0,1,5,18,121,0,217,222,208,223,221.0,215.5,216.03571428571428,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-02,1,2017-05-02T00:00:00+00:00,test,157,1,2,5,18,122,0,172,173,145,139,177.85714285714286,165.78571428571428,165.82142857142858,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-02,1,2017-05-02T00:00:00+00:00,test,198,1,2,5,18,122,0,202,217,195,218,218.14285714285714,215.07142857142858,215.28571428571428,198,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-03,1,2017-05-03T00:00:00+00:00,test,177,2,3,5,18,123,0,157,181,138,179,175.57142857142858,166.64285714285714,166.46428571428572,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-03,1,2017-05-03T00:00:00+00:00,test,213,2,3,5,18,123,0,198,222,217,215,215.42857142857142,215.28571428571428,214.57142857142858,208,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-04,1,2017-05-04T00:00:00+00:00,test,177,3,4,5,18,124,0,177,170,144,178,175.0,169.42857142857142,166.39285714285714,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-04,1,2017-05-04T00:00:00+00:00,test,216,3,4,5,18,124,0,213,221,223,222,214.14285714285714,215.0,214.5,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-05,1,2017-05-05T00:00:00+00:00,test,171,4,5,5,18,125,0,177,183,138,157,176.0,171.78571428571428,166.35714285714286,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-05,1,2017-05-05T00:00:00+00:00,test,221,4,5,5,18,125,0,216,224,218,215,213.42857142857142,214.5,214.28571428571428,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-06,1,2017-05-06T00:00:00+00:00,test,154,5,6,5,18,126,1,171,183,177,180,174.28571428571428,174.14285714285714,166.85714285714286,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-06,1,2017-05-06T00:00:00+00:00,test,221,5,6,5,18,126,1,221,224,220,218,213.0,214.71428571428572,214.5,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-07,1,2017-05-07T00:00:00+00:00,test,133,6,7,5,18,127,1,154,183,176,159,170.14285714285714,172.5,165.92857142857142,131,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-07,1,2017-05-07T00:00:00+00:00,test,213,6,7,5,18,127,1,221,217,189,197,212.57142857142858,214.78571428571428,214.60714285714286,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-08,1,2017-05-08T00:00:00+00:00,test,158,0,8,5,19,128,0,133,172,158,154,163.0,169.42857142857142,165.0,161,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-08,1,2017-05-08T00:00:00+00:00,test,197,0,8,5,19,128,0,213,202,222,219,212.0,216.5,215.17857142857142,192,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-09,1,2017-05-09T00:00:00+00:00,test,179,1,9,5,19,129,0,158,157,173,178,161.0,169.42857142857142,165.14285714285714,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-09,1,2017-05-09T00:00:00+00:00,test,211,1,9,5,19,129,0,197,198,217,218,211.28571428571428,214.71428571428572,214.39285714285714,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-10,1,2017-05-10T00:00:00+00:00,test,169,2,10,5,19,130,0,179,177,181,173,164.14285714285714,169.85714285714286,165.17857142857142,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-10,1,2017-05-10T00:00:00+00:00,test,218,2,10,5,19,130,0,211,213,222,210,213.14285714285714,214.28571428571428,214.14285714285714,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-11,1,2017-05-11T00:00:00+00:00,test,174,3,11,5,19,131,0,169,177,170,179,163.0,169.0,165.03571428571428,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-11,1,2017-05-11T00:00:00+00:00,test,216,3,11,5,19,131,0,218,216,221,224,213.85714285714286,214.0,214.42857142857142,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-12,1,2017-05-12T00:00:00+00:00,test,179,4,12,5,19,132,0,174,171,183,182,162.57142857142858,169.28571428571428,164.85714285714286,174,
