hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-19,14,2017-04-06T00:00:00+00:00,test,138,2,19,4,16,109,0,179,178,160.28571428571428,157.0,163.28571428571428,126,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-19,14,2017-04-06T00:00:00+00:00,test,217,2,19,4,16,109,0,215,184,212.71428571428572,209.0,208.57142857142858,200,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-20,14,2017-04-07T00:00:00+00:00,test,144,3,20,4,16,110,0,178,150,161.85714285714286,159.0,163.5,131,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-20,14,2017-04-07T00:00:00+00:00,test,223,3,20,4,16,110,0,222,198,213.42857142857142,210.71428571428572,209.85714285714286,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-21,14,2017-04-08T00:00:00+00:00,test,138,4,21,4,16,111,0,157,150,159.71428571428572,159.5,162.64285714285714,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-21,14,2017-04-08T00:00:00+00:00,test,218,4,21,4,16,111,0,215,222,213.85714285714286,210.21428571428572,209.96428571428572,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-22,14,2017-04-09T00:00:00+00:00,test,177,5,22,4,16,112,1,180,175,162.42857142857142,159.85714285714286,162.85714285714286,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-22,14,2017-04-09T00:00:00+00:00,test,220,5,22,4,16,112,1,218,225,214.28571428571428,209.71428571428572,209.78571428571428,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-23,14,2017-04-10T00:00:00+00:00,test,176,6,23,4,16,113,1,159,139,163.85714285714286,161.28571428571428,163.53571428571428,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-23,14,2017-04-10T00:00:00+00:00,test,189,6,23,4,16,113,1,197,166,215.42857142857142,211.92857142857142,210.0,192,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-24,14,2017-04-11T00:00:00+00:00,test,158,0,24,4,17,114,0,154,147,163.71428571428572,161.78571428571428,163.10714285714286,147,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-24,14,2017-04-11T00:00:00+00:00,test,222,0,24,4,17,114,0,219,214,214.85714285714286,212.28571428571428,211.78571428571428,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-25,14,2017-04-12T00:00:00+00:00,test,173,1,25,4,17,115,0,178,154,169.28571428571428,163.5,163.28571428571428,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-25,14,2017-04-12T00:00:00+00:00,test,217,1,25,4,17,115,0,218,215,214.85714285714286,212.5,212.14285714285714,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-26,14,2017-04-13T00:00:00+00:00,test,181,2,26,4,17,116,0,173,161,168.42857142857142,164.35714285714286,163.39285714285714,164,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-26,14,2017-04-13T00:00:00+00:00,test,222,2,26,4,17,116,0,210,197,214.14285714285714,213.42857142857142,211.78571428571428,198,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-27,14,2017-04-14T00:00:00+00:00,test,170,3,27,4,17,117,0,179,167,168.57142857142858,165.21428571428572,163.28571428571428,142,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-27,14,2017-04-14T00:00:00+00:00,test,221,3,27,4,17,117,0,224,217,214.42857142857142,213.92857142857142,212.03571428571428,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-28,14,2017-04-15T00:00:00+00:00,test,183,4,28,4,17,118,0,182,172,172.14285714285714,165.92857142857142,163.39285714285714,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-28,14,2017-04-15T00:00:00+00:00,test,224,4,28,4,17,118,0,223,212,215.57142857142858,214.71428571428572,212.14285714285714,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-29,14,2017-04-16T00:00:00+00:00,test,183,5,29,4,17,119,1,166,161,170.14285714285714,166.28571428571428,163.75,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-29,14,2017-04-16T00:00:00+00:00,test,224,5,29,4,17,119,1,213,215,214.85714285714286,214.57142857142858,211.67857142857142,217,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-30,14,2017-04-17T00:00:00+00:00,test,183,6,30,4,17,120,1,151,149,169.0,166.42857142857142,163.64285714285714,164,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-30,14,2017-04-17T00:00:00+00:00,test,217,6,30,4,17,120,1,217,189,217.71428571428572,216.57142857142858,211.46428571428572,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-01,14,2017-04-18T00:00:00+00:00,test,172,0,1,5,18,121,0,147,155,168.0,165.85714285714286,162.82142857142858,157,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-01,14,2017-04-18T00:00:00+00:00,test,202,0,1,5,18,121,0,208,223,216.14285714285714,215.5,211.07142857142858,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-02,14,2017-04-19T00:00:00+00:00,test,157,1,2,5,18,122,0,145,139,163.28571428571428,166.28571428571428,161.60714285714286,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-02,14,2017-04-19T00:00:00+00:00,test,198,1,2,5,18,122,0,195,218,212.85714285714286,213.85714285714286,210.32142857142858,175,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-03,14,2017-04-20T00:00:00+00:00,test,177,2,3,5,18,123,0,138,179,158.28571428571428,163.35714285714286,160.17857142857142,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-03,14,2017-04-20T00:00:00+00:00,test,213,2,3,5,18,123,0,217,215,213.85714285714286,214.0,211.5,194,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-04,14,2017-04-21T00:00:00+00:00,test,177,3,4,5,18,124,0,144,178,153.28571428571428,160.92857142857142,159.96428571428572,164,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-04,14,2017-04-21T00:00:00+00:00,test,216,3,4,5,18,124,0,223,222,213.71428571428572,214.07142857142858,212.39285714285714,198,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-05,14,2017-04-22T00:00:00+00:00,test,171,4,5,5,18,125,0,138,157,147.0,159.57142857142858,159.53571428571428,154,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-05,14,2017-04-22T00:00:00+00:00,test,221,4,5,5,18,125,0,218,215,213.0,214.28571428571428,212.25,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-06,14,2017-04-23T00:00:00+00:00,test,154,5,6,5,18,126,1,177,180,148.57142857142858,159.35714285714286,159.60714285714286,134,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-06,14,2017-04-23T00:00:00+00:00,test,221,5,6,5,18,126,1,220,218,214.0,214.42857142857142,212.07142857142858,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-07,14,2017-04-24T00:00:00+00:00,test,133,6,7,5,18,127,1,176,159,152.14285714285714,160.57142857142858,160.92857142857142,116,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-07,14,2017-04-24T00:00:00+00:00,test,213,6,7,5,18,127,1,189,197,210.0,213.85714285714286,212.89285714285714,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-08,14,2017-04-25T00:00:00+00:00,test,158,0,8,5,19,128,0,158,154,153.71428571428572,160.85714285714286,161.32142857142858,147,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-08,14,2017-04-25T00:00:00+00:00,test,197,0,8,5,19,128,0,222,219,212.0,214.07142857142858,213.17857142857142,182,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-09,14,2017-04-26T00:00:00+00:00,test,179,1,9,5,19,129,0,173,178,157.71428571428572,160.5,162.0,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-09,14,2017-04-26T00:00:00+00:00,test,211,1,9,5,19,129,0,217,218,215.14285714285714,214.0,213.25,166,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-10,14,2017-04-27T00:00:00+00:00,test,169,2,10,5,19,130,0,181,173,163.85714285714286,161.07142857142858,162.71428571428572,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-10,14,2017-04-27T00:00:00+00:00,test,218,2,10,5,19,130,0,222,210,215.85714285714286,214.85714285714286,214.14285714285714,204,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-11,14,2017-04-28T00:00:00+00:00,test,174,3,11,5,19,131,0,170,179,167.57142857142858,160.42857142857142,162.82142857142858,161,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-11,14,2017-04-28T00:00:00+00:00,test,216,3,11,5,19,131,0,221,224,215.57142857142858,214.64285714285714,214.28571428571428,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-12,14,2017-04-29T00:00:00+00:00,test,179,4,12,5,19,132,0,183,182,174.0,160.5,163.21428571428572,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-12,14,2017-04-29T00:00:00+00:00,test,209,4,12,5,19,132,0,224,223,216.42857142857142,214.71428571428572,214.71428571428572,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-13,14,2017-04-30T00:00:00+00:00,test,175,5,13,5,19,133,1,183,166,174.85714285714286,161.71428571428572,164.0,160,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-13,14,2017-04-30T00:00:00+00:00,test,213,5,13,5,19,133,1,224,213,217.0,215.5,215.03571428571428,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-14,14,2017-05-01T00:00:00+00:00,test,170,6,14,5,19,134,1,183,151,175.85714285714286,164.0,165.21428571428572,152,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-14,14,2017-05-01T00:00:00+00:00,test,221,6,14,5,19,134,1,217,217,221.0,215.5,216.03571428571428,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-15,14,2017-05-02T00:00:00+00:00,test,174,0,15,5,20,135,0,172,147,177.85714285714286,165.78571428571428,165.82142857142858,134,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-15,14,2017-05-02T00:00:00+00:00,test,206,0,15,5,20,135,0,202,208,218.14285714285714,215.07142857142858,215.28571428571428,174,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-16,14,2017-05-03T00:00:00+00:00,test,182,1,16,5,20,136,0,157,145,175.57142857142858,166.64285714285714,166.46428571428572,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-16,14,2017-05-03T00:00:00+00:00,test,222,1,16,5,20,136,0,198,195,215.42857142857142,215.28571428571428,214.57142857142858,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-17,14,2017-05-04T00:00:00+00:00,test,183,2,17,5,20,137,0,177,138,175.0,169.42857142857142,166.39285714285714,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-17,14,2017-05-04T00:00:00+00:00,test,219,2,17,5,20,137,0,213,217,214.14285714285714,215.0,214.5,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-18,14,2017-05-05T00:00:00+00:00,test,183,3,18,5,20,138,0,177,144,176.0,171.78571428571428,166.35714285714286,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-18,14,2017-05-05T00:00:00+00:00,test,219,3,18,5,20,138,0,216,223,213.42857142857142,214.5,214.28571428571428,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-19,14,2017-05-06T00:00:00+00:00,test,181,4,19,5,20,139,0,171,138,174.28571428571428,174.14285714285714,166.85714285714286,180,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-19,14,2017-05-06T00:00:00+00:00,test,222,4,19,5,20,139,0,221,218,213.0,214.71428571428572,214.5,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-20,14,2017-05-07T00:00:00+00:00,test,174,5,20,5,20,140,1,154,177,170.14285714285714,172.5,165.92857142857142,164,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-20,14,2017-05-07T00:00:00+00:00,test,224,5,20,5,20,140,1,221,220,212.57142857142858,214.78571428571428,214.60714285714286,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-21,14,2017-05-08T00:00:00+00:00,test,176,6,21,5,20,141,1,133,176,163.0,169.42857142857142,165.0,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-21,14,2017-05-08T00:00:00+00:00,test,217,6,21,5,20,141,1,213,189,212.0,216.5,215.17857142857142,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-22,14,2017-05-09T00:00:00+00:00,test,182,0,22,5,21,142,0,158,158,161.0,169.42857142857142,165.14285714285714,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-22,14,2017-05-09T00:00:00+00:00,test,223,0,22,5,21,142,0,197,222,211.28571428571428,214.71428571428572,214.39285714285714,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-23,14,2017-05-10T00:00:00+00:00,test,178,1,23,5,21,143,0,179,173,164.14285714285714,169.85714285714286,165.17857142857142,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-23,14,2017-05-10T00:00:00+00:00,test,221,1,23,5,21,143,0,211,217,213.14285714285714,214.28571428571428,214.14285714285714,185,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-24,14,2017-05-11T00:00:00+00:00,test,179,2,24,5,21,144,0,169,181,163.0,169.0,165.03571428571428,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-24,14,2017-05-11T00:00:00+00:00,test,220,2,24,5,21,144,0,218,222,213.85714285714286,214.0,214.42857142857142,211,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-25,14,2017-05-12T00:00:00+00:00,test,180,3,25,5,21,145,0,174,170,162.57142857142858,169.28571428571428,164.85714285714286,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-25,14,2017-05-12T00:00:00+00:00,test,224,3,25,5,21,145,0,216,221,213.85714285714286,213.64285714285714,214.14285714285714,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-26,14,2017-05-13T00:00:00+00:00,test,179,4,26,5,21,146,0,179,183,163.71428571428572,169.0,164.75,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-26,14,2017-05-13T00:00:00+00:00,test,222,4,26,5,21,146,0,209,224,212.14285714285714,212.57142857142858,213.64285714285714,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-27,14,2017-05-14T00:00:00+00:00,test,174,5,27,5,21,147,1,175,183,166.71428571428572,168.42857142857142,165.07142857142858,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-27,14,2017-05-14T00:00:00+00:00,test,220,5,27,5,21,147,1,213,224,211.0,211.78571428571428,213.64285714285714,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-28,14,2017-05-15T00:00:00+00:00,test,172,6,28,5,21,148,1,170,183,172.0,167.5,165.75,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-28,14,2017-05-15T00:00:00+00:00,test,191,6,28,5,21,148,1,221,217,212.14285714285714,212.07142857142858,213.78571428571428,198,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-29,14,2017-05-16T00:00:00+00:00,test,180,0,29,5,22,149,0,174,172,174.28571428571428,167.64285714285714,166.71428571428572,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-29,14,2017-05-16T00:00:00+00:00,test,182,0,29,5,22,149,0,206,202,213.42857142857142,212.35714285714286,213.71428571428572,174,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-30,14,2017-05-17T00:00:00+00:00,test,180,1,30,5,22,150,0,182,157,174.71428571428572,169.42857142857142,168.03571428571428,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-30,14,2017-05-17T00:00:00+00:00,test,180,1,30,5,22,150,0,222,198,215.0,214.07142857142858,214.67857142857142,178,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-31,14,2017-05-18T00:00:00+00:00,test,179,2,31,5,22,151,0,183,177,176.71428571428572,169.85714285714286,169.64285714285714,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-31,14,2017-05-18T00:00:00+00:00,test,199,2,31,5,22,151,0,219,213,215.14285714285714,214.5,214.75,198,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-01,14,2017-05-19T00:00:00+00:00,test,164,3,1,6,22,152,0,183,177,178.0,170.28571428571428,171.03571428571428,124,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-01,14,2017-05-19T00:00:00+00:00,test,199,3,1,6,22,152,0,219,216,215.57142857142858,214.71428571428572,214.60714285714286,188,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-02,14,2017-05-20T00:00:00+00:00,test,173,4,2,6,22,153,0,181,171,178.28571428571428,171.0,172.57142857142858,149,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-02,14,2017-05-20T00:00:00+00:00,test,221,4,2,6,22,153,0,222,221,217.42857142857142,214.78571428571428,214.75,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-03,14,2017-05-21T00:00:00+00:00,test,173,5,3,6,22,154,1,174,154,178.14285714285714,172.42857142857142,172.46428571428572,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-03,14,2017-05-21T00:00:00+00:00,test,214,5,3,6,22,154,1,224,221,219.0,215.0,214.89285714285714,206,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-04,14,2017-05-22T00:00:00+00:00,test,169,6,4,6,22,155,1,176,133,179.0,175.5,172.46428571428572,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-04,14,2017-05-22T00:00:00+00:00,test,199,6,4,6,22,155,1,217,213,218.42857142857142,215.28571428571428,215.89285714285714,191,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-05,14,2017-05-23T00:00:00+00:00,test,163,0,5,6,23,156,0,182,158,180.14285714285714,177.21428571428572,173.32142857142858,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-05,14,2017-05-23T00:00:00+00:00,test,216,0,5,6,23,156,0,223,197,220.85714285714286,217.14285714285714,215.92857142857142,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-06,14,2017-05-24T00:00:00+00:00,test,175,1,6,6,23,157,0,178,179,179.57142857142858,177.14285714285714,173.5,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-06,14,2017-05-24T00:00:00+00:00,test,219,1,6,6,23,157,0,221,211,220.71428571428572,217.85714285714286,216.07142857142858,202,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-07,14,2017-05-25T00:00:00+00:00,test,166,2,7,6,23,158,0,179,169,179.0,177.85714285714286,173.42857142857142,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-07,14,2017-05-25T00:00:00+00:00,test,219,2,7,6,23,158,0,220,218,220.85714285714286,218.0,216.0,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-08,14,2017-05-26T00:00:00+00:00,test,165,3,8,6,23,159,0,180,174,178.57142857142858,178.28571428571428,173.78571428571428,155,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-08,14,2017-05-26T00:00:00+00:00,test,217,3,8,6,23,159,0,224,216,221.57142857142858,218.57142857142858,216.10714285714286,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-09,14,2017-05-27T00:00:00+00:00,test,164,4,9,6,23,160,0,179,179,178.28571428571428,178.28571428571428,173.64285714285714,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-09,14,2017-05-27T00:00:00+00:00,test,217,4,9,6,23,160,0,222,209,221.57142857142858,219.5,216.03571428571428,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-10,14,2017-05-28T00:00:00+00:00,test,178,5,10,6,23,161,1,174,175,178.28571428571428,178.21428571428572,173.32142857142858,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-10,14,2017-05-28T00:00:00+00:00,test,212,5,10,6,23,161,1,220,213,221.0,220.0,215.89285714285714,204,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-11,14,2017-05-29T00:00:00+00:00,test,175,6,11,6,23,162,1,172,170,177.71428571428572,178.35714285714286,172.92857142857142,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-11,14,2017-05-29T00:00:00+00:00,test,188,6,11,6,23,162,1,191,221,217.28571428571428,217.85714285714286,214.96428571428572,169,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-12,14,2017-05-30T00:00:00+00:00,test,172,0,12,6,24,163,0,180,174,177.42857142857142,178.78571428571428,173.21428571428572,163,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-12,14,2017-05-30T00:00:00+00:00,test,200,0,12,6,24,163,0,182,206,211.42857142857142,216.14285714285714,214.25,179,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-13,14,2017-05-31T00:00:00+00:00,test,175,1,13,6,24,164,0,180,182,177.71428571428572,178.64285714285714,174.03571428571428,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-13,14,2017-05-31T00:00:00+00:00,test,203,1,13,6,24,164,0,180,222,205.57142857142858,213.14285714285714,213.60714285714286,189,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-14,14,2017-06-01T00:00:00+00:00,test,176,2,14,6,24,165,0,179,183,177.71428571428572,178.35714285714286,174.10714285714286,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-14,14,2017-06-01T00:00:00+00:00,test,216,2,14,6,24,165,0,199,219,202.57142857142858,211.71428571428572,213.10714285714286,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-15,14,2017-06-02T00:00:00+00:00,test,180,3,15,6,24,166,0,164,183,175.42857142857142,177.0,173.64285714285714,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-15,14,2017-06-02T00:00:00+00:00,test,217,3,15,6,24,166,0,199,219,199.0,210.28571428571428,212.5,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-16,14,2017-06-03T00:00:00+00:00,test,179,4,16,6,24,167,0,173,181,174.57142857142858,176.42857142857142,173.71428571428572,169,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-16,14,2017-06-03T00:00:00+00:00,test,214,4,16,6,24,167,0,221,222,198.85714285714286,210.21428571428572,212.5,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-17,14,2017-06-04T00:00:00+00:00,test,183,5,17,6,24,168,1,173,174,174.42857142857142,176.35714285714286,174.39285714285714,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-17,14,2017-06-04T00:00:00+00:00,test,212,5,17,6,24,168,1,214,224,198.0,209.5,212.25,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-18,14,2017-06-05T00:00:00+00:00,test,170,6,18,6,24,169,1,169,176,174.0,175.85714285714286,175.67857142857142,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-18,14,2017-06-05T00:00:00+00:00,test,192,6,18,6,24,169,1,199,217,199.14285714285714,208.21428571428572,211.75,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-19,14,2017-06-06T00:00:00+00:00,test,178,0,19,6,25,170,0,163,182,171.57142857142858,174.5,175.85714285714286,174,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-19,14,2017-06-06T00:00:00+00:00,test,205,0,19,6,25,170,0,216,223,204.0,207.71428571428572,212.42857142857142,198,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-20,14,2017-06-07T00:00:00+00:00,test,178,1,20,6,25,171,0,175,178,170.85714285714286,174.28571428571428,175.71428571428572,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-20,14,2017-06-07T00:00:00+00:00,test,219,1,20,6,25,171,0,219,221,209.57142857142858,207.57142857142858,212.71428571428572,202,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-21,14,2017-06-08T00:00:00+00:00,test,180,2,21,6,25,172,0,166,179,169.0,173.35714285714286,175.60714285714286,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-21,14,2017-06-08T00:00:00+00:00,test,223,2,21,6,25,172,0,219,220,212.42857142857142,207.5,212.75,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-22,14,2017-06-09T00:00:00+00:00,test,181,3,22,6,25,173,0,165,180,169.14285714285714,172.28571428571428,175.28571428571428,176,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-22,14,2017-06-09T00:00:00+00:00,test,213,3,22,6,25,173,0,217,224,215.0,207.0,212.78571428571428,211,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-06-23,14,2017-06-10T00:00:00+00:00,test,180,4,23,6,25,174,0,164,179,167.85714285714286,171.21428571428572,174.75,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-06-23,14,2017-06-10T00:00:00+00:00,test,206,4,23,6,25,174,0,217,222,214.42857142857142,206.64285714285714,213.07142857142858,210,
