hotel_key,hotel_public_id,target_date,horizon_days,prediction_cutoff,partition,target_room_nights,day_of_week,day_of_month,month,week_of_year,day_of_year,is_weekend,demand_lag_7,demand_lag_14,demand_lag_28,demand_rolling_mean_7,demand_rolling_mean_14,demand_rolling_mean_28,on_books_room_nights_at_cutoff,rooms_existing_at_cutoff
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-18,7,2017-03-12T00:00:00+00:00,validation,226,5,18,3,11,77,1,223,190,199,203.42857142857142,198.28571428571428,196.60714285714286,226,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-19,7,2017-03-13T00:00:00+00:00,validation,154,6,19,3,11,78,1,140,176,154,154.57142857142858,156.28571428571428,157.57142857142858,143,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-19,7,2017-03-13T00:00:00+00:00,validation,223,6,19,3,11,78,1,191,175,169,205.71428571428572,199.78571428571428,197.21428571428572,224,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-20,7,2017-03-14T00:00:00+00:00,validation,170,0,20,3,12,79,0,166,123,140,160.71428571428572,156.78571428571428,158.60714285714286,154,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-20,7,2017-03-14T00:00:00+00:00,validation,219,0,20,3,12,79,0,169,217,187,198.85714285714286,196.5,195.89285714285714,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-21,7,2017-03-15T00:00:00+00:00,validation,179,1,21,3,12,80,0,173,144,143,164.85714285714286,161.14285714285714,159.0,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-21,7,2017-03-15T00:00:00+00:00,validation,216,1,21,3,12,80,0,208,220,191,197.14285714285714,197.78571428571428,195.67857142857142,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-22,7,2017-03-16T00:00:00+00:00,validation,178,2,22,3,12,81,0,170,148,163,168.0,164.35714285714286,159.60714285714286,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-22,7,2017-03-16T00:00:00+00:00,validation,184,2,22,3,12,81,0,220,191,226,201.28571428571428,200.71428571428572,195.60714285714286,168,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-23,7,2017-03-17T00:00:00+00:00,validation,150,3,23,3,12,82,0,182,172,167,169.42857142857142,164.78571428571428,160.82142857142858,143,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-23,7,2017-03-17T00:00:00+00:00,validation,198,3,23,3,12,82,0,217,186,207,205.71428571428572,201.85714285714286,195.89285714285714,184,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-24,7,2017-03-18T00:00:00+00:00,validation,150,4,24,3,12,83,0,179,181,164,169.14285714285714,164.92857142857142,161.89285714285714,151,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-24,7,2017-03-18T00:00:00+00:00,validation,222,4,24,3,12,83,0,220,212,139,206.85714285714286,202.78571428571428,196.57142857142858,215,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-25,7,2017-03-19T00:00:00+00:00,validation,175,5,25,3,12,84,1,156,174,184,166.57142857142858,163.14285714285714,161.14285714285714,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-25,7,2017-03-19T00:00:00+00:00,validation,225,5,25,3,12,84,1,226,223,185,207.28571428571428,205.35714285714286,197.53571428571428,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-26,7,2017-03-20T00:00:00+00:00,validation,139,6,26,3,12,85,1,154,140,183,168.57142857142858,161.57142857142858,161.14285714285714,138,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-26,7,2017-03-20T00:00:00+00:00,validation,166,6,26,3,12,85,1,223,191,170,211.85714285714286,208.78571428571428,199.46428571428572,167,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-27,7,2017-03-21T00:00:00+00:00,validation,147,0,27,3,13,86,0,170,166,159,169.14285714285714,164.92857142857142,162.21428571428572,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-27,7,2017-03-21T00:00:00+00:00,validation,214,0,27,3,13,86,0,219,169,215,219.0,208.92857142857142,200.60714285714286,208,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-28,7,2017-03-22T00:00:00+00:00,validation,154,1,28,3,13,87,0,179,173,112,170.0,167.42857142857142,163.5,139,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-28,7,2017-03-22T00:00:00+00:00,validation,215,1,28,3,13,87,0,216,208,190,220.14285714285714,208.64285714285714,201.5,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-29,7,2017-03-23T00:00:00+00:00,validation,161,2,29,3,13,88,0,178,170,125,171.14285714285714,169.57142857142858,164.03571428571428,143,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-29,7,2017-03-23T00:00:00+00:00,validation,197,2,29,3,13,88,0,184,220,179,215.0,208.14285714285714,200.0,173,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-30,7,2017-03-24T00:00:00+00:00,validation,167,3,30,3,13,89,0,150,182,176,166.57142857142858,168.0,163.42857142857142,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-30,7,2017-03-24T00:00:00+00:00,validation,217,3,30,3,13,89,0,198,217,201,212.28571428571428,209.0,199.67857142857142,200,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-03-31,7,2017-03-25T00:00:00+00:00,validation,172,4,31,3,13,90,0,150,179,177,162.42857142857142,165.78571428571428,162.92857142857142,161,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-03-31,7,2017-03-25T00:00:00+00:00,validation,212,4,31,3,13,90,0,222,220,207,212.57142857142858,209.71428571428572,202.64285714285714,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-01,7,2017-03-26T00:00:00+00:00,validation,161,5,1,4,13,91,1,175,156,181,165.14285714285714,165.85714285714286,162.60714285714286,154,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-01,7,2017-03-26T00:00:00+00:00,validation,215,5,1,4,13,91,1,225,226,190,212.42857142857142,209.85714285714286,204.07142857142858,208,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-02,7,2017-03-27T00:00:00+00:00,validation,149,6,2,4,13,92,1,139,154,176,163.0,165.78571428571428,161.03571428571428,145,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-02,7,2017-03-27T00:00:00+00:00,validation,189,6,2,4,13,92,1,166,223,175,204.28571428571428,208.07142857142858,203.92857142857142,180,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-03,7,2017-03-28T00:00:00+00:00,validation,155,0,3,4,14,93,0,147,170,123,159.71428571428572,164.42857142857142,160.60714285714286,154,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-03,7,2017-03-28T00:00:00+00:00,validation,223,0,3,4,14,93,0,214,219,217,203.57142857142858,211.28571428571428,203.89285714285714,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-04,7,2017-03-29T00:00:00+00:00,validation,139,1,4,4,14,94,0,154,179,144,156.14285714285714,163.07142857142858,162.10714285714286,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-04,7,2017-03-29T00:00:00+00:00,validation,218,1,4,4,14,94,0,215,216,220,203.42857142857142,211.78571428571428,204.78571428571428,199,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-05,7,2017-03-30T00:00:00+00:00,validation,179,2,5,4,14,95,0,161,178,148,153.71428571428572,162.42857142857142,163.39285714285714,175,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-05,7,2017-03-30T00:00:00+00:00,validation,215,2,5,4,14,95,0,197,184,191,205.28571428571428,210.14285714285714,205.42857142857142,192,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-06,7,2017-03-31T00:00:00+00:00,test,178,3,6,4,14,96,0,167,150,172,156.14285714285714,161.35714285714286,163.07142857142858,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-06,7,2017-03-31T00:00:00+00:00,test,222,3,6,4,14,96,0,217,198,186,208.0,210.14285714285714,206.0,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-07,7,2017-04-01T00:00:00+00:00,test,157,4,7,4,14,97,0,172,150,181,159.28571428571428,160.85714285714286,162.89285714285714,147,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-07,7,2017-04-01T00:00:00+00:00,test,215,4,7,4,14,97,0,212,222,212,206.57142857142858,209.57142857142858,206.17857142857142,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-08,7,2017-04-02T00:00:00+00:00,test,180,5,8,4,14,98,1,161,175,174,157.28571428571428,161.21428571428572,162.17857142857142,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-08,7,2017-04-02T00:00:00+00:00,test,218,5,8,4,14,98,1,215,225,223,205.14285714285714,208.78571428571428,207.07142857142858,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-09,7,2017-04-03T00:00:00+00:00,test,159,6,9,4,14,99,1,149,139,140,158.71428571428572,160.85714285714286,161.21428571428572,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-09,7,2017-04-03T00:00:00+00:00,test,197,6,9,4,14,99,1,189,166,191,208.42857142857142,206.35714285714286,207.57142857142858,197,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-10,7,2017-04-04T00:00:00+00:00,test,154,0,10,4,15,100,0,155,147,166,159.85714285714286,159.78571428571428,162.35714285714286,142,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-10,7,2017-04-04T00:00:00+00:00,test,219,0,10,4,15,100,0,223,214,169,209.71428571428572,206.64285714285714,207.78571428571428,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-11,7,2017-04-05T00:00:00+00:00,test,178,1,11,4,15,101,0,139,154,173,157.71428571428572,156.92857142857142,162.17857142857142,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-11,7,2017-04-05T00:00:00+00:00,test,218,1,11,4,15,101,0,218,215,208,210.14285714285714,206.78571428571428,207.71428571428572,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-12,7,2017-04-06T00:00:00+00:00,test,173,2,12,4,15,102,0,179,161,170,160.28571428571428,157.0,163.28571428571428,160,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-12,7,2017-04-06T00:00:00+00:00,test,210,2,12,4,15,102,0,215,197,220,212.71428571428572,209.0,208.57142857142858,202,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-13,7,2017-04-07T00:00:00+00:00,test,179,3,13,4,15,103,0,178,167,182,161.85714285714286,159.0,163.5,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-13,7,2017-04-07T00:00:00+00:00,test,224,3,13,4,15,103,0,222,217,217,213.42857142857142,210.71428571428572,209.85714285714286,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-14,7,2017-04-08T00:00:00+00:00,test,182,4,14,4,15,104,0,157,172,179,159.71428571428572,159.5,162.64285714285714,178,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-14,7,2017-04-08T00:00:00+00:00,test,223,4,14,4,15,104,0,215,212,220,213.85714285714286,210.21428571428572,209.96428571428572,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-15,7,2017-04-09T00:00:00+00:00,test,166,5,15,4,15,105,1,180,161,156,162.42857142857142,159.85714285714286,162.85714285714286,162,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-15,7,2017-04-09T00:00:00+00:00,test,213,5,15,4,15,105,1,218,215,226,214.28571428571428,209.71428571428572,209.78571428571428,211,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-16,7,2017-04-10T00:00:00+00:00,test,151,6,16,4,15,106,1,159,149,154,163.85714285714286,161.28571428571428,163.53571428571428,147,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-16,7,2017-04-10T00:00:00+00:00,test,217,6,16,4,15,106,1,197,189,223,215.42857142857142,211.92857142857142,210.0,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-17,7,2017-04-11T00:00:00+00:00,test,147,0,17,4,16,107,0,154,155,170,163.71428571428572,161.78571428571428,163.10714285714286,138,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-17,7,2017-04-11T00:00:00+00:00,test,208,0,17,4,16,107,0,219,223,219,214.85714285714286,212.28571428571428,211.78571428571428,204,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-18,7,2017-04-12T00:00:00+00:00,test,145,1,18,4,16,108,0,178,139,179,169.28571428571428,163.5,163.28571428571428,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-18,7,2017-04-12T00:00:00+00:00,test,195,1,18,4,16,108,0,218,218,216,214.85714285714286,212.5,212.14285714285714,181,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-19,7,2017-04-13T00:00:00+00:00,test,138,2,19,4,16,109,0,173,179,178,168.42857142857142,164.35714285714286,163.39285714285714,129,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-19,7,2017-04-13T00:00:00+00:00,test,217,2,19,4,16,109,0,210,215,184,214.14285714285714,213.42857142857142,211.78571428571428,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-20,7,2017-04-14T00:00:00+00:00,test,144,3,20,4,16,110,0,179,178,150,168.57142857142858,165.21428571428572,163.28571428571428,137,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-20,7,2017-04-14T00:00:00+00:00,test,223,3,20,4,16,110,0,224,222,198,214.42857142857142,213.92857142857142,212.03571428571428,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-21,7,2017-04-15T00:00:00+00:00,test,138,4,21,4,16,111,0,182,157,150,172.14285714285714,165.92857142857142,163.39285714285714,129,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-21,7,2017-04-15T00:00:00+00:00,test,218,4,21,4,16,111,0,223,215,222,215.57142857142858,214.71428571428572,212.14285714285714,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-22,7,2017-04-16T00:00:00+00:00,test,177,5,22,4,16,112,1,166,180,175,170.14285714285714,166.28571428571428,163.75,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-22,7,2017-04-16T00:00:00+00:00,test,220,5,22,4,16,112,1,213,218,225,214.85714285714286,214.57142857142858,211.67857142857142,222,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-23,7,2017-04-17T00:00:00+00:00,test,176,6,23,4,16,113,1,151,159,139,169.0,166.42857142857142,163.64285714285714,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-23,7,2017-04-17T00:00:00+00:00,test,189,6,23,4,16,113,1,217,197,166,217.71428571428572,216.57142857142858,211.46428571428572,194,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-24,7,2017-04-18T00:00:00+00:00,test,158,0,24,4,17,114,0,147,154,147,168.0,165.85714285714286,162.82142857142858,151,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-24,7,2017-04-18T00:00:00+00:00,test,222,0,24,4,17,114,0,208,219,214,216.14285714285714,215.5,211.07142857142858,224,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-25,7,2017-04-19T00:00:00+00:00,test,173,1,25,4,17,115,0,145,178,154,163.28571428571428,166.28571428571428,161.60714285714286,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-25,7,2017-04-19T00:00:00+00:00,test,217,1,25,4,17,115,0,195,218,215,212.85714285714286,213.85714285714286,210.32142857142858,213,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-26,7,2017-04-20T00:00:00+00:00,test,181,2,26,4,17,116,0,138,173,161,158.28571428571428,163.35714285714286,160.17857142857142,170,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-26,7,2017-04-20T00:00:00+00:00,test,222,2,26,4,17,116,0,217,210,197,213.85714285714286,214.0,211.5,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-27,7,2017-04-21T00:00:00+00:00,test,170,3,27,4,17,117,0,144,179,167,153.28571428571428,160.92857142857142,159.96428571428572,151,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-27,7,2017-04-21T00:00:00+00:00,test,221,3,27,4,17,117,0,223,224,217,213.71428571428572,214.07142857142858,212.39285714285714,203,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-28,7,2017-04-22T00:00:00+00:00,test,183,4,28,4,17,118,0,138,182,172,147.0,159.57142857142858,159.53571428571428,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-28,7,2017-04-22T00:00:00+00:00,test,224,4,28,4,17,118,0,218,223,212,213.0,214.28571428571428,212.25,219,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-29,7,2017-04-23T00:00:00+00:00,test,183,5,29,4,17,119,1,177,166,161,148.57142857142858,159.35714285714286,159.60714285714286,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-29,7,2017-04-23T00:00:00+00:00,test,224,5,29,4,17,119,1,220,213,215,214.0,214.42857142857142,212.07142857142858,221,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-04-30,7,2017-04-24T00:00:00+00:00,test,183,6,30,4,17,120,1,176,151,149,152.14285714285714,160.57142857142858,160.92857142857142,161,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-04-30,7,2017-04-24T00:00:00+00:00,test,217,6,30,4,17,120,1,189,217,189,210.0,213.85714285714286,212.89285714285714,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-01,7,2017-04-25T00:00:00+00:00,test,172,0,1,5,18,121,0,158,147,155,153.71428571428572,160.85714285714286,161.32142857142858,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-01,7,2017-04-25T00:00:00+00:00,test,202,0,1,5,18,121,0,222,208,223,212.0,214.07142857142858,213.17857142857142,196,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-02,7,2017-04-26T00:00:00+00:00,test,157,1,2,5,18,122,0,173,145,139,157.71428571428572,160.5,162.0,140,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-02,7,2017-04-26T00:00:00+00:00,test,198,1,2,5,18,122,0,217,195,218,215.14285714285714,214.0,213.25,184,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-03,7,2017-04-27T00:00:00+00:00,test,177,2,3,5,18,123,0,181,138,179,163.85714285714286,161.07142857142858,162.71428571428572,156,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-03,7,2017-04-27T00:00:00+00:00,test,213,2,3,5,18,123,0,222,217,215,215.85714285714286,214.85714285714286,214.14285714285714,200,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-04,7,2017-04-28T00:00:00+00:00,test,177,3,4,5,18,124,0,170,144,178,167.57142857142858,160.42857142857142,162.82142857142858,173,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-04,7,2017-04-28T00:00:00+00:00,test,216,3,4,5,18,124,0,221,223,222,215.57142857142858,214.64285714285714,214.28571428571428,205,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-05,7,2017-04-29T00:00:00+00:00,test,171,4,5,5,18,125,0,183,138,157,174.0,160.5,163.21428571428572,161,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-05,7,2017-04-29T00:00:00+00:00,test,221,4,5,5,18,125,0,224,218,215,216.42857142857142,214.71428571428572,214.71428571428572,218,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-06,7,2017-04-30T00:00:00+00:00,test,154,5,6,5,18,126,1,183,177,180,174.85714285714286,161.71428571428572,164.0,146,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-06,7,2017-04-30T00:00:00+00:00,test,221,5,6,5,18,126,1,224,220,218,217.0,215.5,215.03571428571428,216,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-07,7,2017-05-01T00:00:00+00:00,test,133,6,7,5,18,127,1,183,176,159,175.85714285714286,164.0,165.21428571428572,123,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-07,7,2017-05-01T00:00:00+00:00,test,213,6,7,5,18,127,1,217,189,197,221.0,215.5,216.03571428571428,205,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-08,7,2017-05-02T00:00:00+00:00,test,158,0,8,5,19,128,0,172,158,154,177.85714285714286,165.78571428571428,165.82142857142858,153,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-08,7,2017-05-02T00:00:00+00:00,test,197,0,8,5,19,128,0,202,222,219,218.14285714285714,215.07142857142858,215.28571428571428,183,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-09,7,2017-05-03T00:00:00+00:00,test,179,1,9,5,19,129,0,157,173,178,175.57142857142858,166.64285714285714,166.46428571428572,172,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-09,7,2017-05-03T00:00:00+00:00,test,211,1,9,5,19,129,0,198,217,218,215.42857142857142,215.28571428571428,214.57142857142858,177,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-10,7,2017-05-04T00:00:00+00:00,test,169,2,10,5,19,130,0,177,181,173,175.0,169.42857142857142,166.39285714285714,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-10,7,2017-05-04T00:00:00+00:00,test,218,2,10,5,19,130,0,213,222,210,214.14285714285714,215.0,214.5,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-11,7,2017-05-05T00:00:00+00:00,test,174,3,11,5,19,131,0,177,170,179,176.0,171.78571428571428,166.35714285714286,166,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-11,7,2017-05-05T00:00:00+00:00,test,216,3,11,5,19,131,0,216,221,224,213.42857142857142,214.5,214.28571428571428,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-12,7,2017-05-06T00:00:00+00:00,test,179,4,12,5,19,132,0,171,183,182,174.28571428571428,174.14285714285714,166.85714285714286,168,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-12,7,2017-05-06T00:00:00+00:00,test,209,4,12,5,19,132,0,221,224,223,213.0,214.71428571428572,214.5,207,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-13,7,2017-05-07T00:00:00+00:00,test,175,5,13,5,19,133,1,154,183,166,170.14285714285714,172.5,165.92857142857142,165,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-13,7,2017-05-07T00:00:00+00:00,test,213,5,13,5,19,133,1,221,224,213,212.57142857142858,214.78571428571428,214.60714285714286,212,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-14,7,2017-05-08T00:00:00+00:00,test,170,6,14,5,19,134,1,133,183,151,163.0,169.42857142857142,165.0,159,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-14,7,2017-05-08T00:00:00+00:00,test,221,6,14,5,19,134,1,213,217,217,212.0,216.5,215.17857142857142,210,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-15,7,2017-05-09T00:00:00+00:00,test,174,0,15,5,20,135,0,158,172,147,161.0,169.42857142857142,165.14285714285714,143,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-15,7,2017-05-09T00:00:00+00:00,test,206,0,15,5,20,135,0,197,202,208,211.28571428571428,214.71428571428572,214.39285714285714,209,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-16,7,2017-05-10T00:00:00+00:00,test,182,1,16,5,20,136,0,179,157,145,164.14285714285714,169.85714285714286,165.17857142857142,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-16,7,2017-05-10T00:00:00+00:00,test,222,1,16,5,20,136,0,211,198,195,213.14285714285714,214.28571428571428,214.14285714285714,223,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-17,7,2017-05-11T00:00:00+00:00,test,183,2,17,5,20,137,0,169,177,138,163.0,169.0,165.03571428571428,177,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-17,7,2017-05-11T00:00:00+00:00,test,219,2,17,5,20,137,0,218,213,217,213.85714285714286,214.0,214.42857142857142,214,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-18,7,2017-05-12T00:00:00+00:00,test,183,3,18,5,20,138,0,174,177,144,162.57142857142858,169.28571428571428,164.85714285714286,182,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-18,7,2017-05-12T00:00:00+00:00,test,219,3,18,5,20,138,0,216,216,223,213.85714285714286,213.64285714285714,214.14285714285714,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-19,7,2017-05-13T00:00:00+00:00,test,181,4,19,5,20,139,0,179,171,138,163.71428571428572,169.0,164.75,184,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-19,7,2017-05-13T00:00:00+00:00,test,222,4,19,5,20,139,0,209,221,218,212.14285714285714,212.57142857142858,213.64285714285714,220,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-20,7,2017-05-14T00:00:00+00:00,test,174,5,20,5,20,140,1,175,154,177,166.71428571428572,168.42857142857142,165.07142857142858,167,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-20,7,2017-05-14T00:00:00+00:00,test,224,5,20,5,20,140,1,213,221,220,211.0,211.78571428571428,213.64285714285714,224,
resort_hotel,c31c4e41-2181-5ea7-875e-e62ec156c77b,2017-05-21,7,2017-05-15T00:00:00+00:00,test,176,6,21,5,20,141,1,170,133,176,172.0,167.5,165.75,171,
city_hotel,c7fb00b8-6205-5d73-95ad-5f774926f2cc,2017-05-21,7,2017-05-15T00:00:00+00:00,test,217,6,21,5,20,141,1,221,213,189,212.14285714285714,212.07142857142858,213.78571428571428,215,
